0.025,3.0,3.0
0.025,3.0,3.0
0.025,3.0,3.0
0.025,3.0,3.0
0.025,3.0,3.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,3.0,6.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,1.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,3.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,4.0,6.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,1.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,3.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,5.0,6.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,1.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,3.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,6.0,6.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,1.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,3.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,7.0,6.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,1.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,3.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,8.0,6.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,1.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,3.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.025,9.0,6.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,1.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,3.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,3.0,6.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,1.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,3.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,4.0,6.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,1.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,3.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,5.0,6.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,1.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,3.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,6.0,6.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,1.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,3.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,7.0,6.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,1.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,3.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,8.0,6.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,1.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,3.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.0375,9.0,6.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,1.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,3.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,3.0,6.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,1.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,3.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,4.0,6.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,1.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,3.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,5.0,6.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,1.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,3.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,6.0,6.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,1.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,3.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,7.0,6.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,1.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,3.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,8.0,6.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,1.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,3.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.05,9.0,6.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,1.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,3.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,3.0,6.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,1.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,3.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,4.0,6.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,1.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,3.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,5.0,6.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,1.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,3.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,6.0,6.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,1.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,3.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,7.0,6.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,1.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,3.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,8.0,6.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,1.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,3.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.075,9.0,6.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,1.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,3.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,3.0,6.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,1.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,3.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,4.0,6.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,1.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,3.0
0.1,5.0,6.0
